Image_URL,Barcode,CountryName,MinimumDate,MaximumDate,collectorName1,verbatimCollector1,HUH_BotanistID_1,Top_Primary_tested_name,Top_Primary_master_name,Top_Primary_master_irn,Top_Primary_id_match,Top_Primary_name_match,Top_Primary_FM_Country_match,Top_Primary_FM_Date_match,Top_Primary_FM_Team_match,Top_Primary_HUH_Country_match,Top_Primary_HUH_Date_match,Top_Primary_HUH_Team_match,Top_Primary_score,collectorName2,verbatimCollector2,HUH_BotanistID_2,Top_Sec2_tested_name,Top_Sec2_master_name,Top_Sec2_master_irn,Top_Sec2_id_match,Top_Sec2_name_match,Top_Sec2_FM_Country_match,Top_Sec2_FM_Date_match,Top_Sec2_FM_Team_match,Top_Sec2_HUH_Country_match,Top_Sec2_HUH_Date_match,Top_Sec2_HUH_Team_match,Top_Sec2_score,collectorName3,verbatimCollector3,HUH_BotanistID_3,Top_Sec3_tested_name,Top_Sec3_master_name,Top_Sec3_master_irn,Top_Sec3_id_match,Top_Sec3_name_match,Top_Sec3_FM_Country_match,Top_Sec3_FM_Date_match,Top_Sec3_FM_Team_match,Top_Sec3_HUH_Country_match,Top_Sec3_HUH_Date_match,Top_Sec3_HUH_Team_match,Top_Sec3_score,collectorName4,verbatimCollector4,HUH_BotanistID_4,Top_Sec4_tested_name,Top_Sec4_master_name,Top_Sec4_master_irn,Top_Sec4_id_match,Top_Sec4_name_match,Top_Sec4_FM_Country_match,Top_Sec4_FM_Date_match,Top_Sec4_FM_Team_match,Top_Sec4_HUH_Country_match,Top_Sec4_HUH_Date_match,Top_Sec4_HUH_Team_match,Top_Sec4_score,collectorName5,verbatimCollector5,HUH_BotanistID_5,Top_Sec5_tested_name,Top_Sec5_master_name,Top_Sec5_master_irn,Top_Sec5_id_match,Top_Sec5_name_match,Top_Sec5_FM_Country_match,Top_Sec5_FM_Date_match,Top_Sec5_FM_Team_match,Top_Sec5_HUH_Country_match,Top_Sec5_HUH_Date_match,Top_Sec5_HUH_Team_match,Top_Sec5_score,verbatimCollector6,Unnamed: 0,Multimedia_IRN,Taxon,Taxon_IRN,Powo_Id,CollectorNumber,CatologueNumber,VerbatimCollectionDate,Ambiguous,Non_Ambiguous,Years,DateValidation,Locality_IRN,StateProvinceTerritory,Municipality,PreciseLocality,AltitudeMin,AltitudeMax,AltitudeUnits,VerbatimAltitude,LatitudeDMS,LongitudeDMS,Habitat,PlantDescription,HUH_UUID_1,HUH_UUID_2,HUH_UUID_3,HUH_UUID_4,HUH_UUID_5,verbatimCollector7,verbatimCollector8
http://fm-digital-assets.fieldmuseum.org/2817/971/V0616021F.jpg,V0616021F,Mexico,9 Jul 1939,14 Jul 1939,E. Matuda,E. Matuda,101715,E. Matuda (E. Matuda),E. Matuda (FM),27166,False|Unlisted_M,True,True|Mexico,True,False|No-co-collectors,True|Mexico,True|Both,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817971,Ficus americana,97325,,3724,1028102,JUL. 9-14.39,,JUL. 9-14.39,1939,In Range,4214,Chiapas,Palenque,"Sabana Palenque, Chiapas. ",,,,,,,In savanna.,"Tree 10m. high, 50 cm. diam. ",2ea3199c-1f49-418d-b289-d0e6472bd741,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/018/V0616022F.jpg,V0616022F,Mexico,16 Jul 1939,18 Jul 1939,E. Matuda,E. Matuda,101715,E. Matuda (E. Matuda),E. Matuda (FM),27166,False|Unlisted_M,True,True|Mexico,True,False|No-co-collectors,True|Mexico,True|Both,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818018,Ficus americana,97325,,3805,1028149,JUL. 16-18. 39,,JUL. 16-18. 39,1939,In Range,4214,Chiapas,Palenque,"Agvacate Palenque, Chiapas",,,,,,,In savanna,"Tree 15 m. high, 60 cm. diam.",2ea3199c-1f49-418d-b289-d0e6472bd741,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/130/V0616023F.jpg,V0616023F,Mexico,29 Feb 1972,,,J. I. Calzada,,J. I. Calzada (nan),Juan I. Calzada (HUH),47552,False|Unlisted,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818130,Ficus americana,97325,,702,1819301,29-02-1972,,29-02-1972,1972,In Range,4361,Veracruz,,Playa Del Jicacal,,,,,,,"Cerca de la playa, suelo cafe arenoso, calido ","Arbol, 8m., escasa, fruto verde, uso no se le conocen. ",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/983/V0616024F.jpg,V0616024F,Mexico,26 Feb 1973,,F. Menéndez L.,F. Menéndez L.,104482,F. Menéndez L. (F. Menéndez L.),F. Menéndez L. (HUH),29140,False|Unlisted_M,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817983,Ficus americana,97325,,99,1829992,26-02-1973,,26-02-1973,1973,In Range,4361,Veracruz,Catemaco,"Laguna de Sontecomapan, Transecto realizado entre el Estero del fraile y el Cacahuate",0.0,,Metres,,,,"Manglar, primaria, asoc. Rhyzophora mangle. ","Arbol, perenne, 3m., escasa. ",757b375f-49d6-4d0a-9b97-a29cc53f404f,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/072/V0616025F.jpg,V0616025F,Guatemala,17 May 1937,,"Muenscher, Walter Leopold Conrad",W. C. Muenscher,101830,"W. C. Muenscher (Muenscher, Walter Leopold Conrad)",Walter L. C. Muenscher (HUH),75807,True|101830,True,False,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818072,Ficus americana,97325,,12262,904348,"May 17, 1937",,"May 17, 1937",1937,In Range,1010,Izabal,,near the ruins of old Quirigua,,,,,,,,Small tree,66b8d48d-2a83-4110-8a8c-8b25b2fa457f,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/113/V0616026F.jpg,V0616026F,Guatemala,25 Apr 1939,6 May 1939,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818113,Ficus americana,97325,,72800,991366,"Apr. 25-May 6, 1939",,"Apr. 25-May 6, 1939",1939,In Range,1010,Izabal,Puerto Barrios,Near Puerto Barrios,0.0,,Metres,at sea level,,,Manicaria swamp,Small tree,2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/966/V0616027F.jpg,V0616027F,Guatemala,8 Sep 1960,,"Contreras, Elias",Elias Contreras,117988,"Elias Contreras (Contreras, Elias)",Elias Contreras (HUH),27287,True|117988,True,False,False,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817966,Ficus americana,97325,,1491,1631560,"Sept. 8, 1960",,"Sept. 8, 1960",1960,Out of Range,3620,Petén,,"Tikal National Park, Tikal. ",,,,,,,in ramonal covering the ruins.,"""Copo"" Tree, 18 in. diam., 70 ft. high, fruit greenish-red",6bd9909a-4119-400f-bea7-7a50ecadfaad,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/974/V0616028F.jpg,V0616028F,Guatemala,30 Apr 1942,,J. A. Steyermark,Julian A. Steyermark,101462,Julian A. Steyermark (J. A. Steyermark),J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817974,Ficus americana,97325,,46135,114602,"April 30, 1942",,"April 30, 1942",1942,In Range,3620,Petén,,"Cerro Cibal (Sierra Mojada, Chorro Ceibal, or Cerro San Martin), between mouth of Rio Santa Monica and mouth of Rio San Martin, on left side of Rio Cancuen (west side of river going downstream)",75.0,150.0,Metres,,,,,"Small tree 25 ft. tall; leaves subcoriaceous, deep green and shining above, pale green beneath",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/038/V0616029F.jpg,V0616029F,Guatemala,25 Sep 1970,,"Ortiz, Rolando Tún",Rolando Tún Ortiz,103553,"Rolando Tún Ortiz (Ortiz, Rolando Tún)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818038,Ficus americana,97325,,1342,1708514,"25 Sep. , 1970",,"25 Sep. , 1970",1970,Collector Not Found,3620,Petén,,"Alrededor la aldea Esperanza, lada norte, unos 200 m. detras de la escuela",,,,,,,En foresta baja,"Arbol 15m. alto, 60 cm. diametro, fruto verde, en foresta baja",ee3dab2a-fae0-4d3e-9064-940b8079c9bf,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/015/V0616030F.jpg,V0616030F,Guatemala,22 Dec 1970,,"Ortiz, Rolando Tún",Rolando Tún Ortiz,103553,"Rolando Tún Ortiz (Ortiz, Rolando Tún)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818015,Ficus americana,97325,,1518,1708515,"22 diciembre, 1970",,"22 diciembre, 1970",1970,Collector Not Found,3620,Petén,,"En orillando el camino para El Remate, a km. 65, Parque Nacional de Tikal. ",,,,,,,En foresta alta,"Arbusto 3m. alto, 20 cm. diametro, flores verdes",ee3dab2a-fae0-4d3e-9064-940b8079c9bf,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/030/V0616031F.jpg,V0616031F,Guatemala,13 Apr 1946,,J. A. Steyermark,Julian A. Steyermark,101462,Julian A. Steyermark (J. A. Steyermark),J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818030,Ficus americana,97325,,39236,1035302,"April 13, 1946",,"April 13, 1946",1946,In Range,1010,Izabal,,"Bay of Santo Tomas, between Escobas and Santo Tomas",0.0,2.0,Metres,sea level-2m,,,,"""Matapalo"" Tree; Leaves subcoriaceous, dark green above, pale green beneath, fruit fleshy, dull red, globose, 9mm. in diam. ",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/009/V0616032F.jpg,V0616032F,Guatemala,8 Jun 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818009,Ficus americana,97325,,3706,1965775,"June 8, 1933",,"June 8, 1933",1933,In Range,3620,Petén,,Chiche,,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/027/V0616033F.jpg,V0616033F,Guatemala,7 Jul 1959,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818027,Ficus americana,97325,,16239,2107465,"July 7, 1959",,"July 7, 1959",1959,In Range,3620,Petén,,"Tikal National Park, Tikal, on top of Temple II. ",,,,,,,,"Tree, 12 in. diameter, 60 ft. high, fruits bright red. ",b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/060/V0616034F.jpg,V0616034F,Guatemala,28 May 1966,,Gayle C. Jones,Gayle C. Jones,123784,Gayle C. Jones (Gayle C. Jones),Gayle C. Jones (HUH),33376,True|123784,True,False,True,False,False,False,False|No-team-data,Name|ID|Date,"Facey, Lynden",Lynden Facey,137661,"Lynden Facey (Facey, Lynden)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818060,Ficus americana,97325,,3494,1660488,28 May 1966,,28 May 1966,1966,In Range,1010,Izabal,,South shore of Lake Izabal between Izabal and Mariscos,0.0,600.0,Metres,sea level - 600m.,,,,"""Matapalo""; Epiphyte 3m on lakeshore tree. Mature fruits reddish green.",448d7910-d5b9-44fa-a353-7137448211b5,49091c84-6cc9-4a55-bc82-67f3eab9c21a,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/970/V0616035F.jpg,V0616035F,Guatemala,28 Sep 1960,,"Contreras, Elias",Elias Contreras,117988,"Elias Contreras (Contreras, Elias)",Elias Contreras (HUH),27287,True|117988,True,False,False,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817970,Ficus americana,97325,,1498,1631558,"Sept. 28, 1960",,"Sept. 28, 1960",1960,Out of Range,3620,Petén,,"Tikal National Park, Aguada Naranjal",,,,,,,In high forest,"""Copo"" Tree, 12 in. diam., 70 ft. high, fruit reddish. ",6bd9909a-4119-400f-bea7-7a50ecadfaad,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/120/V0616036F.jpg,V0616036F,Guatemala,18 May 1942,,J. A. Steyermark,Julian A. Steyermark,101462,Julian A. Steyermark (J. A. Steyermark),J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818120,Ficus americana subsp. americana,288523,,46569,1140549,"May 18, 1942",,"May 18, 1942",1942,In Range,226973,Guatemala,Guatemala,"Jardin Botanico, Guatemala",1650.0,,Metres,,,,,"Leaves coriaceous, dark green above, paler green beneath",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/095/V0616037F.jpg,V0616037F,Guatemala,7 Jul 1959,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818095,Ficus americana,97325,,16239,1623971,"July 7, 1959",,"July 7, 1959",1959,In Range,3620,Petén,,"Tikal National Park, Tikal, on top of Temple II. ",,,,,,,,"Tree, 12 in. diameter 60 ft. high, fruits bright red. ",b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/005/V0616038F.jpg,V0616038F,Guatemala,22 Mar 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818005,Ficus americana,97325,,2200,709942,"March 22, 1933",,"March 22, 1933",1933,In Range,3620,Petén,,Fallabon-Yaxha Road,,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/068/V0616039F.jpg,V0616039F,Guatemala,21 Feb 1942,,J. A. Steyermark,Julian A. Steyermark,101462,Julian A. Steyermark (J. A. Steyermark),J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818068,Ficus americana,97325,,44065,1141083,"Feb. 21, 1942",,"Feb. 21, 1942",1942,In Range,311,Alta Verapaz,Lanquin,southwest of Lanquin,600.0,1000.0,Metres,,,,vicinity of caves; Poterero-covered slopes,"Small tree 20 ft. tall; leaves subcoriaceous, erect, dark green above, silvery-green beneath",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/978/V0616040F.jpg,V0616040F,Guatemala,8 Jun 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817978,Ficus americana,97325,,3706,709938,"June 8, 1933",,"June 8, 1933",1933,In Range,3620,Petén,,Chiche,,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/065/V0616041F.jpg,V0616041F,Guatemala,2 Jul 1942,,"Egler, Frank Edwin",Frank E. Egler,110844,"Frank E. Egler (Egler, Frank Edwin)",F. E. Egler (FM),30900,True|110844,True,False,True,False|No-co-collectors,True|Guatemala,True|Lifespan,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818065,Ficus americana,97325,,42-309,1864277,"July 2, 1942",,"July 2, 1942",1942,In Range,3620,Petén,,"Carmelita, at edge of village.",,,,,,,Upland sapodilla forest site. Heavy clay soi over calcareous substratum. Full light.,From a tree 8 inches in diameter. Rare.,4e8082e7-d2bf-4b1e-893a-be225e4481f1,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/981/V0616042F.jpg,V0616042F,Guatemala,17 Apr 1940,,"Steyermark, J. A.",Julian A. Steyermark,101462,"Julian A. Steyermark (Steyermark, J. A.)",J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817981,Ficus americana,97325,,39592,1043470,"April 17, 1940",,"April 17, 1940",1940,In Range,1010,Izabal,,"shores of Lago Izabal, on side opposite San Felipe, between Punta Dos Reales and Punta de Lechuga",25.0,50.0,Metres,,,,,"Tree; Leaves firmly subcoriaceous, dark green above, paler green beneath",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/976/V0616043F.jpg,V0616043F,Guatemala,7 Apr 1940,,J. A. Steyermark,Julian A. Steyermark,101462,Julian A. Steyermark (J. A. Steyermark),J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817976,Ficus americana,97325,,39095,1052498,"April 7, 1940",,"April 7, 1940",1940,In Range,1010,Izabal,,"along trail beginning from 33.23 between Dartmouth and Morales towards Lago Izabal, Montana del Mico",35.0,150.0,Metres,,,,,"Matapalo; Shrub on tree, leaves subcoriaceous, rich green above, paler grass green beneath",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/129/V0616044F.jpg,V0616044F,Guatemala,5 Apr 1939,,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818129,Ficus americana,97325,,70644,996148,"April 5, 1939",,"April 5, 1939",1939,In Range,311,Alta Verapaz,,Near Pancajche,360.0,,Metres,,,,Damp thicket,Tree 30 ft.,2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/023/V0616045F.jpg,V0616045F,Guatemala,4 Jul 1959,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818023,Ficus americana,97325,,16157,1632896,"July 4, 1959",,"July 4, 1959",1959,In Range,3626,Quetzaltenango,,"Tikal National Park, Tikal, in zapaotal on road to Aguada Naranjal",,,,,,,,"Strangler fig, growing on a Pimenta tree 60 ft. high. ",b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/002/V0616046F.jpg,V0616046F,Guatemala,26 May 1960,,"Contreras, Elias",Elias Contreras,117988,"Elias Contreras (Contreras, Elias)",Elias Contreras (HUH),27287,True|117988,True,False,False,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818002,Ficus americana,97325,,1009,1632897,"May 26, 1960",,"May 26, 1960",1960,Out of Range,3620,Petén,,"Remate, bordering the lake, on hill, about 11 km. west of the village, in ramonal. ",,,,,,,,"""Copo"" Tree, 10 in. diam., 50 ft. high, fruit reddish. ",6bd9909a-4119-400f-bea7-7a50ecadfaad,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/969/V0616047F.jpg,V0616047F,Guatemala,28 May 1966,,Gayle C. Jones,Gayle C. Jones,123784,Gayle C. Jones (Gayle C. Jones),Gayle C. Jones (HUH),33376,True|123784,True,False,True,False,False,False,False|No-team-data,Name|ID|Date,"Facey, Lynden",Lynden Facey,137661,"Lynden Facey (Facey, Lynden)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817969,Ficus americana,97325,,3494,1669387,29 May 1966,,29 May 1966,1966,In Range,1010,Izabal,,South shore of Lake Izabal between Izabal and Mariscos,0.0,600.0,Metres,sea-level - 600 m.,,,,"""Matapalo""; Epiphyte 3m on lakeshore tree. Mature fruits reddish green. ",448d7910-d5b9-44fa-a353-7137448211b5,49091c84-6cc9-4a55-bc82-67f3eab9c21a,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/975/V0616048F.jpg,V0616048F,Guatemala,8 Dec 1994,,,Juan J. Castillo,,Juan J. Castillo (nan),J. J. Castillo Mont (FM),,False|Unlisted,True,False,False,False|No-team-data,True|Guatemala,False,True|1,Name|Country|Team,"Castillo, Armín",Armín Castillo,,"Armín Castillo (Castillo, Armín)",Armín Castillo (FM),161792,False|Unlisted,True,False,True,False,True|Guatemala,False,True|1,Name|Country|Date|Team,"Vargas, José Maria",J. M. Vargas,134658,"J. M. Vargas (Vargas, José Maria)",José M. Vargas (HUH),47347,True|134658,True,False,False,False|No-team-data,False,False,False|No-team-data,Name|ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817975,Ficus americana,97325,,2432,2155452,"December 8, 1944",,"December 8, 1944",1944,Collector Not Found,1010,Izabal,Puerto Barrios,"Puerto Barrios, Santo Tomas de Castilla ""Las Escoboas"", carretera a Torre de Guatel, cerro San Gil. ",50.0,,Metres,,,,"Terreno inclinado y rocoso, bosque muy alto. ","Arbol de 15 mts de alto; siconos pequenos, de color rojizo.",,379a2dca-42e6-40b5-a8c3-50a034dc686c,ce91c639-d8ae-431a-b5e8-5ee0b972d989,,,,
http://fm-digital-assets.fieldmuseum.org/2818/067/V0616049F.jpg,V0616049F,Honduras,4 Sep 1975,,Antonio Molina R.,Antonio Molina R.,118905,Antonio Molina R. (Antonio Molina R.),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,Albertina R. Molina,,Albertina R. Molina (nan),Albertina R. Molina (HUH),593,False|Unlisted,True,False,False,False|No-valid-names,False,False,False|No-valid-names,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818067,Ficus americana,97325,,31089,1827964,"Sept. 4, 1975",,"Sept. 4, 1975",1975,Collector Not Found,3779,Ocotepeque,,"between El Agua Caliente and Machuca, highway to Guatemala and Honduras border",1000.0,,Metres,,,,Pine forest,"Sicone red, tree 15-20m. rare. ",2ad5cec8-5a9d-49f4-aae9-b7d55c8bbf09,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/114/V0616050F.jpg,V0616050F,Honduras,14 Dec 1927,15 Mar 1928,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Honduras,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818114,Ficus americana,97325,,54515,583419,"Dec. 14, 1927-Mar. 15, 1928",,"Dec. 14, 1927-Mar. 15, 1928",1927,In Range,227231,Atlántida,Tela,Vicinity of Tela,0.0,,Metres,at sea level,,,In pasture,"""Higuillo.""; Tree 30 ft. with broad dense crown. Fruit dull red",2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
